Gender,Height_in,Height_m,Weight,BMI
Male,71.01465264,1.803771203,87.48588076,Overweight
Male,73.10534656,1.8568748,93.81100233,Overweight
Male,69.19390878,1.757524334,82.74770736,Overweight
Male,69.89330636,1.775289023,88.93834029,Overweight
Male,71.07485673,1.805300386,89.82105504,Overweight
Male,65.56613678,1.665378975,73.65165276,Overweight
Male,67.22937859,1.707625294,73.34743038,Overweight
Male,72.24778618,1.835092778,98.6011478,Overweight
Male,69.44233758,1.763834422,79.32676738,Overweight
Male,74.10103025,1.882165152,98.51456269,Overweight
Male,69.59251675,1.767648971,82.3799442,Overweight
Male,68.64305439,1.74353264,82.26876264,Overweight
Male,73.89535514,1.876941007,94.36423736,Overweight
Male,72.03196283,1.829610868,90.24375189,Overweight
Male,68.48525049,1.739524423,83.75900143,Overweight
Male,66.75525518,1.695582566,64.26263609,Normal
Male,69.28992301,1.759963094,81.44782493,Overweight
Male,72.12196544,1.831896933,90.31963021,Overweight
Male,71.31702627,1.811451489,90.33633697,Overweight
Male,67.25287734,1.708222162,79.00438693,Overweight
Male,65.64088037,1.667277461,70.08140571,Overweight
Male,65.84983414,1.672584884,75.08883982,Overweight
Male,65.59464826,1.666103166,73.61417018,Overweight
Male,68.83697052,1.748458107,83.32386465,Overweight
Male,64.45124638,1.637060774,66.69828022,Normal
Male,67.38180922,1.71149703,81.33778135,Overweight
Male,71.36640401,1.812705683,90.66468802,Overweight
Male,69.30056786,1.760233473,92.00601194,Overweight
Male,70.20438586,1.783190438,80.13114979,Overweight
Male,66.71042701,1.694443931,79.37411479,Overweight
Male,72.43212014,1.839774858,95.58224317,Overweight
Male,69.93622851,1.776379245,85.15226256,Overweight
Male,68.50240483,1.739960143,87.35201357,Overweight
Male,63.6515426,1.616748309,72.39521869,Overweight
Male,72.26122367,1.83543409,98.36934817,Overweight
Male,65.90454224,1.673974469,84.37514501,Obesity
Male,74.09123005,1.881916227,97.97340376,Overweight
Male,69.65654883,1.769275385,82.98116033,Overweight
Male,71.86163861,1.825284635,88.34363723,Overweight
Male,69.01206573,1.752905523,82.86521849,Overweight
Male,68.5614082,1.741458828,79.39762624,Overweight
Male,70.23044907,1.783852443,94.08080204,Overweight
Male,65.79681372,1.671238166,79.79240645,Overweight
Male,66.29645856,1.683929138,79.94685987,Overweight
Male,67.79861693,1.72208394,83.78610129,Overweight
Male,68.2116938,1.732576087,88.93079295,Overweight
Male,72.79325903,1.848947781,95.16637825,Overweight
Male,68.72125514,1.745518938,86.23702195,Overweight
Male,67.04293923,1.702889737,82.88098905,Overweight
Male,70.77039534,1.797567071,89.50849447,Overweight
Male,67.52269701,1.715075578,78.41141786,Overweight
Male,72.96226645,1.853240567,94.12100019,Overweight
Male,66.55402232,1.690471254,77.77627756,Overweight
Male,64.39586316,1.635654041,65.95165643,Normal
Male,69.99750162,1.777935581,90.18203117,Overweight
Male,69.21767108,1.758127896,89.51910055,Overweight
Male,71.45377599,1.81492493,88.69454777,Overweight
Male,71.93853479,1.827237797,98.68337755,Overweight
Male,68.99569576,1.752489726,87.32243135,Overweight
Male,65.03413728,1.651866195,74.38708922,Overweight
Male,70.0305266,1.778774415,88.91234938,Overweight
Male,68.30503763,1.734947019,82.17887688,Overweight
Male,73.11321629,1.857074691,95.89831862,Overweight
Male,70.72433024,1.796397018,89.52148257,Overweight
Male,68.84951682,1.748776783,86.08783404,Overweight
Male,65.93695868,1.674797846,81.87357609,Overweight
Male,71.52738004,1.816794472,93.68668492,Overweight
Male,72.65318384,1.845389873,101.5753286,Overweight
Male,67.52600922,1.715159708,79.59179785,Overweight
Male,70.2216852,1.783629841,92.53064376,Overweight
Male,73.22311049,1.859866002,98.04355597,Overweight
Male,69.68449527,1.769985224,91.4558157,Overweight
Male,69.74495286,1.771520846,89.65484833,Overweight
Male,69.51150655,1.765591313,90.24482555,Overweight
Male,69.81276234,1.773243206,89.18214913,Overweight
Male,62.53717298,1.588443336,72.41414671,Overweight
Male,71.57054688,1.817890909,90.96631982,Overweight
Male,70.45998317,1.789682606,90.34805723,Overweight
Male,68.18619399,1.731928392,83.50412691,Overweight
Male,70.15605052,1.781962721,84.03146632,Overweight
Male,69.67265632,1.769684515,92.0965115,Overweight
Male,68.38448602,1.736965007,80.87885342,Overweight
Male,61.97671961,1.574207828,62.44443525,Overweight
Male,67.10710187,1.704519467,84.76690682,Overweight
Male,65.10297004,1.653614546,72.16864338,Overweight
Male,68.59199106,1.742235632,88.98749535,Overweight
Male,66.37465419,1.685915306,75.71512472,Overweight
Male,68.10614583,1.72989517,85.01225387,Overweight
Male,67.18908227,1.706601768,76.51877257,Overweight
Male,64.708989,1.643607433,83.65443529,Obesity
Male,68.73355137,1.745831262,84.81818285,Overweight
Male,68.10849516,1.729954843,80.94855837,Overweight
Male,75.69042481,1.922535752,101.4175231,Overweight
Male,65.66254727,1.6678278,77.53377963,Overweight
Male,70.72254354,1.796351636,89.86618381,Overweight
Male,67.55335778,1.715854361,80.85176914,Overweight
Male,77.54722821,1.969698533,109.7879396,Overweight
Male,68.01533133,1.727588483,84.41095817,Overweight
Male,70.76283388,1.79737501,89.2511483,Overweight
Male,67.87843839,1.724111404,69.35284008,Normal
Male,68.07022692,1.72898283,76.80024087,Overweight
Male,68.46460205,1.738999953,82.6131115,Overweight
Male,68.13858766,1.730719192,84.85729537,Overweight
Male,70.83051892,1.799094209,92.84922189,Overweight
Male,73.16667762,1.858432608,105.578603,Obesity
Male,64.74620929,1.644552828,80.26239362,Overweight
Male,64.77851518,1.645373397,71.74580334,Overweight
Male,69.34765489,1.761429483,84.21707766,Overweight
Male,68.44447735,1.738488786,83.37855918,Overweight
Male,69.28427757,1.7598197,93.59079175,Obesity
Male,72.33351508,1.837270291,95.6917825,Overweight
Male,66.74730955,1.695380747,70.80447141,Normal
Male,67.52292733,1.715081428,81.21415648,Overweight
Male,69.08890191,1.754857161,89.23910464,Overweight
Male,67.45528229,1.713363245,87.46868243,Overweight
Male,70.37502261,1.787524609,81.36270836,Overweight
Male,70.3291316,1.786358978,95.06621187,Overweight
Male,68.60879516,1.742662456,91.52669319,Obesity
Male,71.00694086,1.803575324,87.45007112,Overweight
Male,70.94426807,1.801983436,86.52314119,Overweight
Male,67.76082403,1.721124001,81.11147573,Overweight
Male,71.80481169,1.823841232,99.97082731,Obesity
Male,72.93977584,1.852669306,90.30797698,Overweight
Male,71.36892929,1.812769825,93.08475399,Overweight
Male,72.85363946,1.850481443,90.63435288,Overweight
Male,65.75736763,1.670236236,76.05260598,Overweight
Male,68.76439725,1.746614747,84.33852791,Overweight
Male,68.66719503,1.744145812,93.67389508,Obesity
Male,67.53606454,1.715415113,80.31141897,Overweight
Male,71.97407591,1.828140541,96.15599297,Overweight
Male,65.86928868,1.673079029,79.91442347,Overweight
Male,66.90887034,1.699484389,88.6342334,Obesity
Male,70.53121273,1.791491836,80.2826442,Overweight
Male,67.38584556,1.711599553,77.58967066,Overweight
Male,70.51326875,1.791036059,93.31538836,Overweight
Male,72.43049419,1.839733559,94.41133611,Overweight
Male,70.54243089,1.791776777,89.37661069,Overweight
Male,70.19661818,1.782993139,88.31399659,Overweight
Male,71.1929999,1.808301221,93.5289377,Overweight
Male,63.57721122,1.614860293,71.13248561,Overweight
Male,67.83962687,1.723125592,76.86538548,Overweight
Male,67.00861559,1.702017917,76.62384255,Overweight
Male,65.49729785,1.663630467,79.57239619,Overweight
Male,65.53183503,1.664507711,80.56620561,Overweight
Male,68.79791621,1.747466128,84.75722081,Overweight
Male,70.89121171,1.800635805,82.68243073,Overweight
Male,66.32773487,1.684723556,71.03524978,Overweight
Male,64.23994697,1.631693772,77.04295004,Overweight
Male,65.97908374,1.675867822,78.87364378,Overweight
Male,66.03648046,1.677325698,78.08169021,Overweight
Male,70.8524168,1.799650415,100.2679757,Obesity
Male,68.97783989,1.752036187,86.24992112,Overweight
Male,68.9253958,1.750704108,86.66586526,Overweight
Male,63.86505272,1.622171463,73.36408811,Overweight
Male,68.47665442,1.739306083,80.1781791,Overweight
Male,72.1365849,1.832268267,97.31207133,Overweight
Male,72.95493483,1.853054344,97.30081851,Overweight
Male,67.89024552,1.724411305,76.57763629,Overweight
Male,67.72235689,1.720146936,79.66657533,Overweight
Male,68.48612005,1.73954651,92.08336881,Obesity
Male,69.88977534,1.775199335,92.25644013,Overweight
Male,67.65692933,1.718485077,87.14478631,Overweight
Male,71.43990842,1.814572694,82.63283425,Overweight
Male,73.28100642,1.861336558,102.152291,Overweight
Male,59.86811028,1.52064918,53.43488016,Normal
Male,70.83697624,1.799258225,97.95183109,Obesity
Male,65.00084144,1.651020481,67.71569918,Normal
Male,69.03186279,1.753408368,85.39259426,Overweight
Male,69.96055967,1.776997256,90.63530641,Overweight
Male,67.16609269,1.706017833,73.84526017,Overweight
Male,72.76194567,1.848152422,102.8457061,Obesity
Male,68.53480764,1.740783174,84.68703458,Overweight
Male,66.171494,1.68075504,68.03838075,Normal
Male,69.16349042,1.756751708,85.79550315,Overweight
Male,69.34943056,1.761474585,83.60430309,Overweight
Male,69.80561872,1.773061758,94.54454975,Obesity
Male,67.42894464,1.712694269,78.06866099,Overweight
Male,73.63137614,1.870235944,96.38156543,Overweight
Male,68.52577067,1.740553635,88.04704697,Overweight
Male,66.67571872,1.693562341,76.77223323,Overweight
Male,69.38308487,1.762329404,90.97543204,Overweight
Male,69.06141938,1.754159105,78.03380834,Overweight
Male,71.25066245,1.809765849,95.01941589,Overweight
Male,70.60244698,1.793301185,98.20772457,Obesity
Male,65.88017117,1.673355444,71.41832345,Overweight
Male,66.53178234,1.689906359,76.31569138,Overweight
Male,69.08583113,1.754779163,88.28858848,Overweight
Male,72.83903323,1.850110445,100.2803089,Overweight
Male,69.15313963,1.756488798,91.62287609,Overweight
Male,67.92334731,1.72525209,78.62955911,Overweight
Male,67.90156159,1.724698733,83.48798881,Overweight
Male,64.48596388,1.637942598,72.88208871,Overweight
Male,67.00138638,1.701834295,83.38234707,Overweight
Male,68.48854679,1.739608149,83.46400768,Overweight
Male,67.17892785,1.706343846,81.3945648,Overweight
Male,71.91508395,1.826642146,82.85836638,Normal
Male,69.8235416,1.773516999,86.09566365,Overweight
Male,69.76869051,1.772123782,90.57000407,Overweight
Male,66.55739256,1.690556858,69.56859621,Normal
Male,68.38003322,1.736851906,86.40970213,Overweight
Male,71.69721584,1.821108299,96.39241017,Overweight
Male,67.89932048,1.724641809,84.54106169,Overweight
Male,66.79404382,1.696567797,74.96045206,Overweight
Male,67.9076197,1.724852609,78.87878035,Overweight
Male,70.64361535,1.794346861,81.94995582,Overweight
Male,61.83488256,1.570605169,65.05482769,Overweight
Male,68.73529164,1.745875465,82.53327207,Overweight
Male,67.60445501,1.71715223,81.36942039,Overweight
Male,69.92974351,1.776214526,90.59213075,Overweight
Male,67.41025038,1.712219435,81.11738206,Overweight
Male,67.46481356,1.713605339,82.0438433,Overweight
Male,68.82937095,1.748265078,88.523941,Overweight
Male,68.38846398,1.737066047,81.98120233,Overweight
Male,71.32973761,1.811774357,95.55573109,Overweight
Male,70.23276387,1.783911239,83.47232704,Overweight
Male,67.29800961,1.709368521,79.53221338,Overweight
Male,70.59581584,1.793132754,89.50030774,Overweight
Male,69.8417048,1.773978344,85.50764076,Overweight
Male,65.11115126,1.653822349,83.39845173,Obesity
Male,73.70606697,1.87213309,105.0963081,Overweight
Male,69.3081642,1.76042642,88.53048827,Overweight
Male,67.90596895,1.72481068,78.96434673,Overweight
Male,72.35953907,1.8379313,96.7502153,Overweight
Male,68.93038667,1.750830876,85.18518402,Overweight
Male,70.87670512,1.800267338,94.90970512,Overweight
Male,64.63666612,1.641770433,73.66652805,Overweight
Male,69.06416785,1.754228916,79.99331296,Overweight
Male,67.68552651,1.719211445,80.99199174,Overweight
Male,76.73248789,1.94900414,109.6271088,Overweight
Male,67.8820376,1.724202824,82.12111042,Overweight
Male,63.15016501,1.604013325,70.21693655,Overweight
Male,68.3132948,1.735156751,79.48140598,Overweight
Male,71.52846292,1.816821977,87.12275207,Overweight
Male,68.51192633,1.740201989,79.57505333,Overweight
Male,66.61552487,1.692033418,75.00148291,Overweight
Male,68.06690333,1.728898411,84.83909686,Overweight
Male,70.28741418,1.785299356,92.32026421,Overweight
Male,67.92224979,1.725224213,80.29546128,Overweight
Male,71.45196862,1.814879023,90.37114753,Overweight
Male,68.08897988,1.729459155,78.84733715,Overweight
Male,69.1458121,1.756302679,83.68220538,Overweight
Male,69.83300814,1.773757449,89.06178371,Overweight
Male,71.77506195,1.823085589,86.01887196,Overweight
Male,67.9080321,1.724863084,90.48228631,Obesity
Male,66.34151886,1.685073669,75.34501821,Overweight
Male,69.20346591,1.757767085,84.54671943,Overweight
Male,67.77704534,1.721536022,81.54862226,Overweight
Male,71.28377436,1.810606891,95.99255807,Overweight
Male,75.33088721,1.913403502,109.0620306,Overweight
Male,68.17144103,1.731553667,79.32114667,Overweight
Male,66.75245569,1.695511459,79.87767219,Overweight
Male,68.54093162,1.740938723,86.24200666,Overweight
Male,66.72052886,1.694700518,76.96734432,Overweight
Male,72.44802282,1.840178786,96.72355374,Overweight
Male,65.24167232,1.657137582,69.04745096,Overweight
Male,67.12953377,1.705089237,70.54295117,Normal
Male,65.11620721,1.65395077,69.45766623,Overweight
Male,63.7508625,1.619271033,70.1552642,Overweight
Male,65.45249932,1.662492585,79.33792557,Overweight
Male,66.99017669,1.701549569,72.65590006,Overweight
Male,67.30934103,1.709656339,88.45594186,Obesity
Male,65.00193152,1.651048169,71.46751284,Overweight
Male,67.69913825,1.719557183,83.91759379,Overweight
Male,67.26677215,1.70857509,81.0272638,Overweight
Male,68.21141069,1.732568896,79.33265884,Overweight
Male,67.22250378,1.707450674,80.0763298,Overweight
Male,70.03004734,1.778762242,94.47084806,Overweight
Male,68.28419998,1.734417743,84.1583698,Overweight
Male,68.39152016,1.737143674,82.41555058,Overweight
Male,71.92937892,1.827005238,97.54480536,Overweight
Male,69.13172922,1.755944974,76.12442436,Normal
Male,69.85936918,1.774427019,91.99116785,Overweight
Male,68.54187871,1.740962779,81.80678026,Overweight
Male,68.85704825,1.748968081,80.12358943,Overweight
Male,73.59657238,1.869351929,104.1241467,Overweight
Male,68.33264174,1.735648163,88.84815639,Overweight
Male,68.26277631,1.733873582,83.04314862,Overweight
Male,71.4333431,1.814405935,89.07671628,Overweight
Male,71.27928129,1.810492767,87.39606904,Overweight
Male,67.17231375,1.706175848,76.28647013,Overweight
Male,68.42218718,1.737922616,80.81712625,Overweight
Male,69.46948432,1.764523949,91.92033872,Overweight
Male,69.37075738,1.762016286,79.80368303,Overweight
Male,65.07832455,1.652988551,74.24052781,Overweight
Male,70.31986557,1.786123621,86.20419783,Overweight
Male,70.1200679,1.781048763,87.34093409,Overweight
Male,68.66082219,1.743983942,82.71660316,Overweight
Male,68.43169731,1.738164173,75.34821217,Normal
Male,71.18942254,1.808210356,91.98062666,Overweight
Male,67.99193215,1.726994144,81.37012461,Overweight
Male,65.34449871,1.659749371,79.04234453,Overweight
Male,68.9199184,1.750564982,86.14554449,Overweight
Male,69.59858884,1.767803202,84.7756957,Overweight
Male,71.64838357,1.81986796,95.81692521,Overweight
Male,66.32909306,1.684758054,79.68866999,Overweight
Male,67.63535979,1.717937211,89.18743124,Obesity
Male,66.88785923,1.698950707,82.35737754,Overweight
Male,67.49304802,1.714322494,77.83913746,Overweight
Male,68.48644903,1.739554866,78.2655179,Overweight
Male,74.67751123,1.896807761,99.2663529,Overweight
Male,64.31809583,1.633678752,71.56911595,Overweight
Male,68.60213748,1.742493351,87.07102146,Overweight
Male,72.49962269,1.841489422,96.6016258,Overweight
Male,72.55378079,1.842865037,100.8612274,Overweight
Male,64.41606971,1.636167287,71.70753271,Overweight
Male,71.68756544,1.820863179,91.99822938,Overweight
Male,69.6899511,1.770123802,80.7343031,Overweight
Male,68.20767053,1.732473896,83.47361822,Overweight
Male,70.04710334,1.779195464,81.52113656,Overweight
Male,70.65447693,1.794622745,83.63492735,Overweight
Male,67.2726816,1.70872519,86.31985032,Overweight
Male,64.79442365,1.645777472,69.68357882,Overweight
Male,70.51887981,1.79117858,91.83813714,Overweight
Male,68.90275122,1.750128936,87.01519542,Overweight
Male,71.22956744,1.809230036,82.92057816,Overweight
Male,70.68898152,1.795499161,84.72752137,Overweight
Male,67.95295827,1.726004208,77.66272557,Overweight
Male,73.92146846,1.877604285,95.7818722,Overweight
Male,66.18361101,1.681062812,81.6973897,Overweight
Male,65.31603409,1.65902637,85.91972693,Obesity
Male,70.14235252,1.781614792,79.46046891,Overweight
Male,58.40693646,1.483535385,55.0380924,Overweight
Male,72.4507605,1.840248323,91.58909848,Overweight
Male,67.4952968,1.714379613,74.95619766,Overweight
Male,67.00184031,1.701845825,75.11634177,Overweight
Male,68.10482209,1.729861547,84.77998257,Overweight
Male,68.25418174,1.73365528,81.16103698,Overweight
Male,68.60588433,1.742588521,76.90567617,Overweight
Male,72.11914253,1.831825231,93.20917774,Overweight
Male,67.23701469,1.707819251,79.79075628,Overweight
Male,72.69341799,1.84641182,92.28492345,Overweight
Male,63.17568911,1.604661637,63.10960504,Normal
Male,66.57080851,1.690897623,86.11158781,Obesity
Male,72.90069059,1.851676541,100.9283272,Overweight
Male,74.52949481,1.893048146,102.3031755,Overweight
Male,69.42859489,1.763485358,76.91769141,Normal
Male,72.78380537,1.848707658,91.47500942,Overweight
Male,70.29485288,1.785488299,87.08359163,Overweight
Male,72.21233608,1.834192346,85.69981698,Overweight
Male,70.38778454,1.787848762,82.10122198,Overweight
Male,71.57381617,1.817973949,97.65719978,Overweight
Male,67.56449349,1.716137208,76.44858458,Overweight
Male,67.5125211,1.71481711,84.50023255,Overweight
Male,72.87548364,1.851036285,86.33757252,Overweight
Male,67.65282248,1.718380763,74.88974917,Overweight
Male,61.76729233,1.568888378,66.40449565,Overweight
Male,69.16226817,1.756720663,81.56390111,Overweight
Male,65.6595403,1.667751423,68.77699119,Normal
Male,65.85456076,1.67270494,72.62552176,Overweight
Male,69.76889988,1.7721291,84.51908708,Overweight
Male,67.01222158,1.702109509,75.58279057,Overweight
Male,67.66848504,1.718778592,87.68117919,Overweight
Male,74.97527131,1.904370863,97.29343797,Overweight
Male,73.50429906,1.867008188,85.6725943,Normal
Male,65.67367889,1.668110543,77.1391229,Overweight
Male,67.16589568,1.706012829,82.86234642,Overweight
Male,70.3786458,1.787616638,87.97193984,Overweight
Male,70.79830898,1.798276077,89.98721006,Overweight
Male,71.22180192,1.809032792,92.69602372,Overweight
Male,66.75290235,1.695522804,74.24878692,Overweight
Male,69.35949541,1.761730232,84.04370627,Overweight
Male,63.00960745,1.600443165,61.52108082,Normal
Male,67.07700528,1.703755014,82.80561673,Overweight
Male,71.1711919,1.807747298,96.82249306,Overweight
Male,66.66160076,1.693203745,78.02441846,Overweight
Male,68.5029805,1.739974765,88.47099647,Overweight
Male,70.09958278,1.780528441,82.53378663,Overweight
Male,69.59983254,1.767834792,94.77749258,Obesity
Male,70.6950392,1.795653026,87.10136026,Overweight
Male,71.20860428,1.808697572,92.64261756,Overweight
Male,74.65058059,1.896123723,96.76048151,Overweight
Male,72.19752847,1.833816233,90.48797009,Overweight
Male,66.3756923,1.685941674,79.69219322,Overweight
Male,65.82767133,1.672021949,87.48956909,Obesity
Male,67.68325513,1.719153752,87.15772181,Overweight
Male,71.22021633,1.808992518,95.46138684,Overweight
Male,73.10340353,1.856825447,97.23749747,Overweight
Male,68.17400051,1.731618678,81.22487339,Overweight
Male,67.88455197,1.724266689,82.65640604,Overweight
Male,66.78583961,1.69635941,84.50633764,Overweight
Male,65.94115498,1.674904432,82.13152959,Overweight
Male,65.38866377,1.660871163,75.09043782,Overweight
Male,70.2944778,1.785478772,83.38107106,Overweight
Male,66.76550349,1.695842873,76.23725402,Overweight
Male,67.41431381,1.712322646,83.38800012,Overweight
Male,69.02193837,1.753156288,90.09379908,Overweight
Male,66.7307906,1.694961166,78.99617342,Overweight
Male,65.09199598,1.653335805,72.78824202,Overweight
Male,72.72584585,1.847235487,102.5048448,Obesity
Male,70.53470533,1.791580548,92.42539893,Overweight
Male,68.47462225,1.739254466,83.17749374,Overweight
Male,67.93049656,1.725433681,81.17752944,Overweight
Male,71.54284682,1.817187328,96.36267664,Overweight
Male,70.0350805,1.778890084,87.89500631,Overweight
Male,67.54363364,1.715607368,84.98234773,Overweight
Male,70.93096771,1.801645607,85.59457273,Overweight
Male,72.49521596,1.841377491,102.2299255,Obesity
Male,69.96992361,1.7772351,92.20422887,Overweight
Male,66.4286878,1.687287759,79.93116787,Overweight
Male,70.41800834,1.788616446,86.32964322,Overweight
Male,71.38705843,1.813230305,90.18436229,Overweight
Male,62.43030997,1.585729017,69.32760946,Overweight
Male,72.17534811,1.833252852,85.56135708,Overweight
Male,67.83003797,1.722882034,78.37006948,Overweight
Male,70.43638544,1.789083224,88.98366167,Overweight
Male,68.41680419,1.737785888,85.32868394,Overweight
Male,71.48347884,1.815679382,95.21564743,Overweight
Male,72.15354999,1.83269918,89.14827951,Overweight
Male,68.90868926,1.750279762,83.93952768,Overweight
Male,66.0223412,1.676966561,75.92169215,Overweight
Male,74.21056145,1.884947243,92.87720022,Overweight
Male,64.58529826,1.64046569,71.46641854,Overweight
Male,71.87004991,1.825498282,99.42640385,Overweight
Male,63.95853072,1.624545803,62.85722087,Normal
Male,65.52011117,1.664209925,75.48773737,Overweight
Male,71.97373225,1.828131812,93.37480258,Overweight
Male,67.3666765,1.711112659,76.17512069,Overweight
Male,66.42428386,1.687175899,76.84103349,Overweight
Male,71.58556271,1.818272311,87.98715139,Overweight
Male,72.76036394,1.848112246,99.57308454,Overweight
Male,68.80995972,1.747772033,84.7803439,Overweight
Male,68.37913488,1.736829088,81.47986073,Overweight
Male,70.47485278,1.790060294,87.8369369,Overweight
Male,70.04067833,1.779032269,90.28189892,Overweight
Male,70.17834494,1.782528999,89.97796196,Overweight
Male,72.83147374,1.849918434,93.74173296,Overweight
Male,66.41626169,1.686972136,80.59281159,Overweight
Male,73.80180643,1.874564871,99.32745176,Overweight
Male,64.27652778,1.632622924,72.45618193,Overweight
Male,66.7244806,1.694800892,82.64373933,Overweight
Male,70.41495928,1.788539,87.39949522,Overweight
Male,65.3992174,1.661139225,66.29098757,Normal
Male,68.21526664,1.732666837,83.0723732,Overweight
Male,68.51492424,1.740278136,76.7183164,Overweight
Male,66.66981104,1.693412286,81.85917755,Overweight
Male,73.68340412,1.871557454,96.86306878,Overweight
Male,70.37211245,1.787450691,87.12515813,Overweight
Male,67.85149569,1.72342706,82.42623252,Overweight
Male,70.55516377,1.792100192,93.43514484,Overweight
Male,66.8140621,1.697076261,84.51545674,Overweight
Male,74.21713106,1.885114111,101.0738376,Overweight
Male,67.67291178,1.718891031,78.8376545,Overweight
Male,67.28404251,1.709013757,78.32484866,Overweight
Male,72.61450106,1.844407331,93.15611798,Overweight
Male,65.37340188,1.660483511,78.4455541,Overweight
Male,72.16943,1.833102532,92.97978823,Overweight
Male,68.08381889,1.729328066,88.06173397,Overweight
Male,66.14164918,1.679996982,77.51797821,Overweight
Male,67.88911886,1.724382688,77.53257209,Overweight
Male,68.13020486,1.730506269,88.41654359,Overweight
Male,63.79148055,1.620302731,66.74377591,Overweight
Male,67.07169614,1.703620162,74.75495799,Overweight
Male,69.38876991,1.762473804,88.10136812,Overweight
Male,69.57694804,1.767253526,82.95685727,Overweight
Male,72.55973446,1.84301626,95.64606006,Overweight
Male,68.0080309,1.727403052,77.66496603,Overweight
Male,68.5541343,1.741274071,78.11568439,Overweight
Male,67.63750271,1.717991641,88.37198726,Overweight
Male,66.06715095,1.678104728,75.97021693,Overweight
Male,68.38768579,1.737046281,81.4886005,Overweight
Male,69.61344141,1.768180457,85.66936667,Overweight
Male,69.78967021,1.772656666,87.28848459,Overweight
Male,70.75081832,1.797069815,96.45528041,Overweight
Male,70.51044823,1.790964418,79.32638447,Normal
Male,72.98326036,1.853773812,101.77358,Overweight
Male,67.01386461,1.702151242,80.04320811,Overweight
Male,70.35859559,1.787107363,83.18141199,Overweight
Male,65.67311243,1.668096155,82.37032554,Overweight
Male,64.53377245,1.639156935,69.66422573,Overweight
Male,63.86207555,1.622095843,70.34360832,Overweight
Male,70.80986477,1.798569594,92.52297846,Overweight
Male,67.8090513,1.722348973,81.61683401,Overweight
Male,67.615991,1.717445244,84.17758477,Overweight
Male,67.90247375,1.724721902,78.65173155,Overweight
Male,72.67892429,1.84604368,98.28717911,Overweight
Male,65.25564437,1.657492472,65.92291151,Normal
Male,67.51224079,1.71480999,80.47757182,Overweight
Male,68.73725787,1.745925407,76.94813474,Overweight
Male,70.36735217,1.78732978,91.88484822,Overweight
Male,72.040873,1.829837186,90.34355177,Overweight
Male,66.99590031,1.701694949,75.55362168,Overweight
Male,71.53121745,1.816891942,90.70639962,Overweight
Male,69.68212601,1.769925045,85.0829964,Overweight
Male,66.19027385,1.681232048,77.29858175,Overweight
Male,66.8231903,1.697308117,78.74844124,Overweight
Male,65.85145387,1.672626025,76.93231475,Overweight
Male,74.00800264,1.879802252,99.74294807,Overweight
Male,66.38147128,1.68608846,78.3516261,Overweight
Male,69.82848696,1.773642611,88.89451545,Overweight
Male,70.14480079,1.781676978,88.37396236,Overweight
Male,71.70934628,1.821416412,93.28049137,Overweight
Male,67.53064273,1.715277399,76.02826827,Overweight
Male,66.00810309,1.676604913,75.75514022,Overweight
Male,67.4451791,1.713106624,74.96707528,Overweight
Male,68.93183246,1.750867599,82.71898544,Overweight
Male,66.53087097,1.68988321,85.89281392,Obesity
Male,71.1694856,1.807703958,88.6003955,Overweight
Male,68.91286816,1.750385906,82.0199288,Overweight
Male,65.41836958,1.66162569,72.92412586,Overweight
Male,70.437215,1.789104295,90.81126584,Overweight
Male,71.26896923,1.810230841,85.86834997,Overweight
Male,68.3598475,1.736339189,79.01495041,Overweight
Male,73.3396296,1.862825586,98.45715727,Overweight
Male,72.30022944,1.836424836,96.71917344,Overweight
Male,74.04332975,1.88069956,99.48992073,Overweight
Male,68.30287606,1.734892115,87.86199238,Overweight
Male,65.14234947,1.654614783,77.84396666,Overweight
Male,60.6141475,1.539598515,70.96825808,Overweight
Male,68.97451866,1.751951828,87.14857651,Overweight
Male,69.48460044,1.764907898,85.66321039,Overweight
Male,65.00144825,1.651035894,73.04165478,Overweight
Male,70.21341335,1.783419736,89.58442869,Overweight
Male,64.99292663,1.650819445,63.01489328,Normal
Male,71.64445751,1.819768238,86.21118586,Overweight
Male,72.61685555,1.844467135,101.9937454,Overweight
Male,71.04660025,1.804582672,86.76061111,Overweight
Male,72.72638104,1.847249081,99.23064068,Overweight
Male,69.11986788,1.755643696,80.13426578,Overweight
Male,68.97397906,1.751938122,82.69535937,Overweight
Male,71.5310163,1.816886833,92.45123985,Overweight
Male,65.32737197,1.659314352,77.91010405,Overweight
Male,73.0929103,1.856558919,87.97152877,Overweight
Male,68.86009966,1.749045587,80.34522821,Overweight
Male,68.97346008,1.75192494,72.25050524,Normal
Male,67.01383115,1.702150392,90.35343991,Obesity
Male,71.55775715,1.81756605,84.3254333,Overweight
Male,70.35191787,1.786937749,90.22081499,Overweight
Female,58.91076386,1.496332594,46.30644813,Normal
Female,65.23004774,1.656842318,64.09519069,Normal
Female,63.36903796,1.609572695,59.43933193,Normal
Female,64.48003226,1.637791935,58.13757212,Normal
Female,61.79312951,1.569544642,58.86780799,Normal
Female,65.96805456,1.675587681,71.12417026,Overweight
Female,62.8504126,1.596399618,52.149036,Normal
Female,65.65219187,1.667564773,74.88032869,Overweight
Female,61.89026716,1.572011937,50.65543055,Normal
Female,63.67790254,1.617417851,47.24231424,Underweight
Female,68.10120902,1.729769775,75.55738712,Overweight
Female,61.79891191,1.569691515,48.18675055,Normal
